"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"477","print_s",166201.274362757,3298720.29996088,0.0114171624702529,21010.9573245916,0.00614938009278258,3298720.29996088,0.0114171624702529,21010.9573245916,0.00614938009278258,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,1804904.93333333,11496.2097664544,12535.6006464789,1039.39088002453,7592.63217192383,0.0478369682055284,0.129847785742374,0.660446558141182,1.82764213174859,0.547153068223073,6,FALSE,1.80792328327908,0.00895682442607878,1.72912072507854,1.88569664716994,0.00780860253381481
"478","facebook_s",155306.306071564,2076153.14802254,0.00718574951758762,13223.9054014175,0.00387030535391834,2076153.14802254,0.00718574951758762,13223.9054014175,0.00387030535391834,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,1002234.0659765,6383.65647118789,6444.40655049709,60.750079309194,2417.10068025834,0.0265630827769259,0.0817237791079115,0.378638902511081,2.07152522400015,0.482736096289953,6,FALSE,1.80572136136196,0.0976526949565969,0.94930117181537,2.6563861865691,0.0105466791485018
"479","search_s",83140.5497405533,1343302.39485735,0.00464928829793423,8556.0662092825,0.00250414592762561,1343302.39485735,0.00464928829793423,8556.0662092825,0.00250414592762561,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,2429880,15476.9426751592,25284.0066677328,9807.06399257356,11110.3362648658,0.0644012269879381,0.0528765174654923,0.717863760179076,0.552826639528435,1.80888533311819,6,FALSE,0.436612998159058,0.0341106048302682,0.137438542215665,0.733732401548661,0.0146247252412641
"480","newsletter",320084.283037077,4129308.83778625,0.0142919027998269,26301.3301769825,0.0076977395035084,4129308.83778625,0.0142919027998269,26301.3301769825,0.0076977395035084,TRUE,1,0.901114137514193,NA,NA,0.0701943694569229,NA,NA,0.0701943694569229,0.273886880816222,0,69253.536358763,0.000957707,65481090.2533626,1e-04,"5_641_1",5,641,1,1921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.0911477002663041
"481","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"482","trend",0.401074913862247,113557949.173099,0.393029930983769,723299.039319104,0.211505326026483,113557949.173099,0.393029930983769,723299.039319104,0.211505326026483,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"483","season",0.357305583166961,122493.529644113,0.000423956436802124,780.213564612183,0.000228148131523759,122493.529644113,0.000423956436802124,780.213564612183,0.000228148131523759,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"484","holiday",0.789636394473876,2205862.20083578,0.00763460308034137,68933.1937761182,0.0201572749735567,2205862.20083578,0.00763460308034137,68933.1937761182,0.0201572749735567,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"485","competitor_sales_b",0.165477400758417,144170022.455665,0.498979898706215,918280.397806785,0.268521295292591,144170022.455665,0.498979898706215,918280.397806785,0.268521295292591,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"486","events",0.947221359373135,1534341.8467375,0.00531043642932929,1534341.8467375,0.448668468902969,1534341.8467375,0.00531043642932929,1534341.8467375,0.448668468902969,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"487","tv_s",408784.366336948,7616525.34859612,0.0263611878683346,48512.9003095294,0.0141860229845134,7616525.34859612,0.0263611878683346,48512.9003095294,0.0141860229845134,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,7774236.44,49517.4295541401,56172.9307647291,6655.50121058902,13907.834331927,0.206047362680601,0.329236301002919,0.280867453281694,0.979713622987793,1.02070643557078,6,FALSE,0.88129849758702,0.0427766243059881,0.507722299543821,1.25550846527082,0.16643526516954
"488","ooh_s",185081.173989593,10306153.9240888,0.0356701313733505,65644.2925101195,0.0191955425548481,10306153.9240888,0.0356701313733505,65644.2925101195,0.0191955425548481,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,24719081.6,157446.379617834,163919.754721658,6473.3751038234,66191.1417657456,0.655151359349006,0.445499731207371,0.420404342903341,0.416931101683356,2.39847782034612,6,FALSE,0.428992225675295,0.00448131401561765,0.3896713302245,0.468010018223503,0.743623077817671
"489","print_s",196032.949817085,3222761.59557011,0.0111541444408554,20527.1439208288,0.0060024969360591,3222761.59557011,0.0111541444408554,20527.1439208288,0.0060024969360591,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,1804904.93333333,11496.2097664544,13417.5409974519,1921.33123099759,8484.73274479041,0.0478369682055284,0.139308944456588,0.738046096683852,1.78555753051118,0.560049162747343,6,FALSE,1.80792328327908,0.00895682442607878,1.72912072507854,1.88569664716994,0.0355003887671522
"490","facebook_s",169753.716687559,1115006.00559834,0.00385909341105482,7101.94908024423,0.00207673448184664,1115006.00559834,0.00385909341105482,7101.94908024423,0.00207673448184664,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,1002234.0659765,6383.65647118789,6383.73181931963,0.0753481317378828,1677.61285202924,0.0265630827769259,0.0481978902554171,0.262798109453572,1.11252056126427,0.898859791735984,6,FALSE,1.80572136136196,0.0976526949565969,0.94930117181537,2.6563861865691,5.32350369153981e-05
"491","search_s",60357.915026572,873470.392847448,0.00302312617229373,5563.50568692642,0.00162686664878096,873470.392847448,0.00302312617229373,5563.50568692642,0.00162686664878096,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,2429880,15476.9426751592,19783.1417877321,4306.19911257285,4252.74701108969,0.0644012269879381,0.0377571330777054,0.274779528512141,0.359470588196721,2.78186876154872,6,FALSE,0.436612998159058,0.0341106048302682,0.137438542215665,0.733732401548661,0.000852163096755537
"492","newsletter",308790.397016923,4204933.19229368,0.014553491097654,26783.013963654,0.00783182306682881,4204933.19229368,0.014553491097654,26783.013963654,0.00783182306682881,TRUE,1,0.899970668304802,NA,NA,0.0705990501322608,NA,NA,0.0705990501322608,0.262058037048325,0,64849.6531795928,0.000890446,65481090.2533626,1e-04,"5_644_3",5,644,3,1932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.0762901716133461
"493","(Intercept)",176579.662298721,27723006.9808992,0.095977847796576,176579.662298721,0.0520625281706385,27723006.9808992,0.095977847796576,176579.662298721,0.0520625281706385,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"494","trend",0.302547736276443,85661554.1662043,0.296562765123087,545614.994689199,0.160868446918164,85661554.1662043,0.296562765123087,545614.994689199,0.160868446918164,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"495","season",0.345191321442149,118340.449626296,0.000409698041422296,753.7608256452,0.000222237905023795,118340.449626296,0.000409698041422296,753.7608256452,0.000222237905023795,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"496","holiday",0.778201953097954,2173919.90157585,0.00752617324589467,67934.9969242454,0.0200298700603324,2173919.90157585,0.00752617324589467,67934.9969242454,0.0200298700603324,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"497","competitor_sales_b",0.157157722613971,136921611.61883,0.474026558845809,872112.175916117,0.257132470045043,136921611.61883,0.474026558845809,872112.175916117,0.257132470045043,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"498","events",0.930589659151148,1507401.24475417,0.00521866647932763,1507401.24475417,0.444440309534094,1507401.24475417,0.00521866647932763,1507401.24475417,0.444440309534094,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"499","tv_s",356963.896801782,9553846.92974857,0.0330756929479896,60852.5282149591,0.017941683788512,9553846.92974857,0.0330756929479896,60852.5282149591,0.017941683788512,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,7774236.44,49517.4295541401,56490.8286213593,6973.39906721919,24976.7288568833,0.206047362680601,0.324352126274462,0.504402774574049,1.22891128967883,0.813728385766025,4,TRUE,1.00425516537852,0.161031166951976,0,2.21196339880732,0.222842479374648
"500","ooh_s",210214.652285577,12080116.4601384,0.0418217107464174,76943.4169435567,0.0226859014227378,12080116.4601384,0.0418217107464174,76943.4169435567,0.0226859014227378,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,24719081.6,157446.379617834,163717.020833142,6270.64121530752,78086.1404910217,0.655151359349006,0.410118718491142,0.495953864932037,0.488696006413863,2.04626186192553,4,TRUE,0.500133019950476,0.0131121726188705,0.402305522325624,0.597740177238722,0.748297013519397
"501","print_s",162034.690210177,3255084.81118779,0.0112691972695595,20733.0242750814,0.00611289910928648,3255084.81118779,0.0112691972695595,20733.0242750814,0.00611289910928648,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,1804904.93333333,11496.2097664544,13504.4071952116,2008.19742875724,7668.53619171884,0.0478369682055284,0.110509796470043,0.667049083785461,1.80346607240761,0.554487836117155,4,TRUE,1.85225690224398,0.0249874307477919,1.66503955661181,2.03747287085385,0.0313798203900419
"502","facebook_s",163056.134815767,2566112.36958675,0.00888395485406034,16344.6647744379,0.0048190406481765,2566112.36958675,0.00888395485406034,16344.6647744379,0.0048190406481765,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,1002234.0659765,6383.65647118789,6425.43869600143,41.7822248135335,3351.14608861864,0.0265630827769259,0.0871192525330279,0.524957147011868,2.56039228429791,0.39056515133743,4,TRUE,1.80781400222776,0.316333499454264,0,4.1826555533599,0.00828417826178486
"503","search_s",45427.1804042602,2000009.15332008,0.00692408923178387,12738.9118045865,0.00375592492394503,2000009.15332008,0.00692408923178387,12738.9118045865,0.00375592492394503,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,2429880,15476.9426751592,18254.6295058836,2777.68683072435,14936.8593375322,0.0644012269879381,0.0679001062313257,0.965104003486817,0.823089680692083,1.2149344396581,4,TRUE,0.992178397228157,0.126074613386308,0.0499001674389138,1.92902037708253,0.00116512009394333
"504","newsletter",282766.034854117,5286970.91412835,0.0183036454180728,33674.9739753398,0.00992868747404636,5286970.91412835,0.0183036454180728,33674.9739753398,0.00992868747404636,TRUE,1,0.902188605813361,NA,NA,0.0700353697717334,NA,NA,0.0700353697717334,0.285734470144821,0,36576.7637635358,0.000458631,65481090.2533626,1e-04,"5_648_1",5,648,1,1942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,0.107012555045563
"505","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"506","trend",0.331048597095282,93731117.213887,0.324416135881274,597013.485438771,0.171573654833984,93731117.213887,0.324416135881274,597013.485438771,0.171573654833984,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"507","season",0.292312591135242,100212.262932484,0.000346848262080227,638.294668359771,0.000183437312192445,100212.262932484,0.000346848262080227,638.294668359771,0.000183437312192445,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"508","holiday",0.802981229326197,2243141.21556097,0.00776381661735381,70098.1629862802,0.0201452702728569,2243141.21556097,0.00776381661735381,70098.1629862802,0.0201452702728569,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"509","competitor_sales_b",0.185870632727584,161937359.248867,0.560487209625959,1031448.14808196,0.296424340244346,161937359.248867,0.560487209625959,1031448.14808196,0.296424340244346,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"510","events",0.983868095307707,1593703.49429153,0.00551602439751931,1593703.49429153,0.458008972839747,1593703.49429153,0.00551602439751931,1593703.49429153,0.458008972839747,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
"511","tv_s",387102.474059853,8300317.80777991,0.0287285280473274,52868.2662915918,0.0151936294466082,8300317.80777991,0.0287285280473274,52868.2662915918,0.0151936294466082,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,7774236.44,49517.4295541401,55501.3075111673,5983.8779570272,19792.4508237515,0.206047362680601,0.326988857240759,0.399706749763965,1.06766984408567,0.936619129536605,1,TRUE,1.44778232471932,0.103399034515563,0.686781605144389,2.21499876980617,0.177741494842367
"512","ooh_s",170956.775104685,9577582.98060176,0.0331493164064061,61003.7132522405,0.0175316476033014,9577582.98060176,0.0331493164064061,61003.7132522405,0.0175316476033014,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,24719081.6,157446.379617834,163939.680179334,6493.30056149978,61474.2175058036,0.655151359349006,0.377306385909718,0.39044541802116,0.387457072054075,2.58093108147071,1,TRUE,0.388340314516423,0.00486901066982108,0.352349098112825,0.424312107394329,0.740027309714558
"513","print_s",140828.543592176,3325867.42977148,0.0115112792004574,21183.8689794362,0.00608795933923486,3325867.42977148,0.0115112792004574,21183.8689794362,0.00608795933923486,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,1804904.93333333,11496.2097664544,12821.884369396,1325.67460294169,10483.3201309505,0.0478369682055284,0.131021680781415,0.911893601797403,1.84268288503661,0.542686974584958,1,TRUE,1.79801469933342,0.0143957091559396,1.69138034026783,1.90414605836817,0.0196869918219535
"514","facebook_s",120342.953435766,3423324.79758932,0.0118485923961219,21804.6165451549,0.00626635384987375,3423324.79758932,0.0118485923961219,21804.6165451549,0.00626635384987375,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,1002234.0659765,6383.65647118789,6391.3086221453,7.65215095740405,10187.6803183444,0.0265630827769259,0.134860988392334,1.59590046305369,3.41569391203431,0.292766279928292,1,TRUE,3.63989722327217,0.118329562794995,2.76612005731147,4.51500746034633,0.00524513832484813
"515","search_s",27888.8489594905,757006.851821092,0.00262010360063287,4821.69969312797,0.00138569171222969,757006.851821092,0.00262010360063287,4821.69969312797,0.00138569171222969,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,2429880,15476.9426751592,32750.8805390326,17273.9378638733,9282.6142189284,0.0644012269879381,0.0298220876757743,0.599770536969628,0.311540838157066,3.20985205636457,1,TRUE,0.373012401252993,0.0305457928338113,0.146869698579613,0.598330441279364,0.0516485866454919
"516","newsletter",294920.807292764,3932854.96730066,0.0136121455648682,25050.0316388577,0.00719904254562528,3932854.96730066,0.0136121455648682,25050.0316388577,0.00719904254562528,TRUE,1,0.90345750414681,NA,NA,0.0693576604729969,NA,NA,0.0693576604729969,0.334168406667222,0,7819.19904925535,1.94135e-05,65481090.2533626,1e-04,"5_652_3",5,652,3,1956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,0.0956251197055427
"517","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.90036819766428,NA,NA,0.0704586256491803,NA,NA,0.0704586256491803,0.263700294452967,0,56197.5852824715,0.000758302,65481090.2533626,1e-04,"5_666_2",5,666,2,1997,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
